airline_code,airline_id,source_airport,source_airport_id,destination_airport,destination_airport_id,codeshare,stops,equipment
3O,9818.0,CMN,1074,LYS,1335,,0,320
3O,9818.0,CMN,1074,MPL,1359,,0,320
3O,9818.0,CMN,1074,SAW,4317,,0,320
3O,9818.0,CMN,1074,TLS,1273,,0,320
3O,9818.0,CMN,1074,TSF,1539,,0,320
3O,9818.0,CUF,1534,CMN,1074,,0,320
3O,9818.0,FEZ,1066,MPL,1359,,0,320
3O,9818.0,LGW,502,CMN,1074,,0,320
3O,9818.0,LGW,502,TNG,1080,,0,320
3O,9818.0,LYS,1335,CMN,1074,,0,320
3O,9818.0,MPL,1359,CMN,1074,,0,320
3O,9818.0,MPL,1359,FEZ,1066,,0,320
3O,9818.0,MPL,1359,NDR,5673,,0,320
3O,9818.0,NDR,5673,AMS,580,,0,320
3O,9818.0,NDR,5673,BCN,1218,,0,320
3O,9818.0,NDR,5673,BRU,302,,0,320
3O,9818.0,NDR,5673,CGN,344,,0,320
3O,9818.0,NDR,5673,MPL,1359,,0,320
3O,9818.0,NDR,5673,PMI,3998,,0,320
3O,9818.0,PMI,3998,NDR,5673,,0,320
3O,9818.0,SAW,4317,CMN,1074,,0,320
3O,9818.0,TLS,1273,CMN,1074,,0,320
3O,9818.0,TNG,1080,AMS,580,,0,320
3O,9818.0,TNG,1080,BCN,1218,,0,320
3O,9818.0,TNG,1080,BRU,302,,0,320
3O,9818.0,TNG,1080,LGW,502,,0,320
3O,9818.0,TSF,1539,CMN,1074,,0,320
3P,5002.0,AUA,2895,LSP,2844,,0,SH6
3P,5002.0,AUA,2895,MAR,2848,,0,SH6
3P,5002.0,BON,2896,CUR,2897,,0,SH6
3P,5002.0,CUR,2897,AUA,2895,,0,SH6
3P,5002.0,LSP,2844,AUA,2895,,0,SH6
3P,5002.0,MAR,2848,AUA,2895,,0,SH6
3R,3545.0,ASF,2966,DME,4029,,0,SU9
3R,3545.0,ASF,2966,LED,2948,,0,SU9
3R,3545.0,BHK,2980,DME,4029,,0,734
3R,3545.0,DME,4029,ASF,2966,,0,SU9
3R,3545.0,DME,4029,BHK,2980,,0,734
3R,3545.0,DME,4029,EGO,6156,,0,SU9
3R,3545.0,DME,4029,FEG,6149,,0,734
3R,3545.0,DME,4029,KSQ,6153,,0,734
3R,3545.0,DME,4029,NMA,6150,,0,734
3R,3545.0,DME,4029,NVI,6485,,0,734
3R,3545.0,DME,4029,SKD,2981,,0,734
3R,3545.0,DME,4029,TIV,1743,,0,SU9 73G
3R,3545.0,EGO,6156,DME,4029,,0,SU9
3R,3545.0,FEG,6149,DME,4029,,0,734
3R,3545.0,KSQ,6153,DME,4029,,0,734
3R,3545.0,LED,2948,ASF,2966,,0,SU9
3R,3545.0,NMA,6150,DME,4029,,0,734
3R,3545.0,NVI,6485,DME,4029,,0,734
3R,3545.0,SKD,2981,DME,4029,,0,734
3R,3545.0,TIV,1743,DME,4029,,0,SU9 73G
3S,11741.0,ANU,2874,PTP,2881,,0,AT5
3S,11741.0,CAY,2774,FDF,2878,,0,320
3S,11741.0,CUR,2897,SDQ,1762,,0,AT5
3S,11741.0,DOM,2877,PTP,2881,,0,AT5
3S,11741.0,DOM,2877,SXM,2899,,0,AT5
3S,11741.0,FDF,2878,CAY,2774,,0,320
3S,11741.0,FDF,2878,PTP,2881,,0,AT5 320
3S,11741.0,FDF,2878,SDQ,1762,,0,AT5
3S,11741.0,FDF,2878,SLU,2893,,0,AT5
3S,11741.0,PTP,2881,ANU,2874,,0,AT5
3S,11741.0,PTP,2881,DOM,2877,,0,AT5
3S,11741.0,PTP,2881,FDF,2878,,0,AT5 320
3S,11741.0,PTP,2881,SBH,6460,,0,DHT
3S,11741.0,PTP,2881,SDQ,1762,,0,AT5
3S,11741.0,PTP,2881,SFG,2879,,0,AT5
3S,11741.0,PTP,2881,SXM,2899,,0,AT5
3S,11741.0,SBH,6460,PTP,2881,,0,DHT
3S,11741.0,SDQ,1762,PTP,2881,,0,AT5
3S,11741.0,SDQ,1762,SXM,2899,,0,AT5
3S,11741.0,SFG,2879,PTP,2881,,0,AT5
3S,11741.0,SLU,2893,FDF,2878,,0,AT5
3S,11741.0,SXM,2899,DOM,2877,,0,AT5
3S,11741.0,SXM,2899,PTP,2881,,0,AT5
3S,11741.0,SXM,2899,SDQ,1762,,0,AT5
3U,4608.0,BHY,6351,XIY,3379,,0,321
3U,4608.0,CAN,3370,CKG,3393,,0,321 320
3U,4608.0,CAN,3370,CTU,3395,,0,321 320 330
3U,4608.0,CAN,3370,SPN,2244,,0,330
3U,4608.0,CGO,3375,CGQ,4380,,0,321
3U,4608.0,CGO,3375,CKG,3393,,0,321
3U,4608.0,CGO,3375,CTU,3395,,0,321
3U,4608.0,CGO,3375,HGH,3386,,0,320
3U,4608.0,CGO,3375,HRB,3400,,0,320
3U,4608.0,CGO,3375,KMG,3382,,0,320
3U,4608.0,CGO,3375,URC,3399,,0,320
3U,4608.0,CGQ,4380,CGO,3375,,0,321
3U,4608.0,CGQ,4380,NKG,3388,,0,320
3U,4608.0,CGQ,4380,TNA,4108,,0,321
3U,4608.0,CGQ,4380,TSN,3368,,0,320 319
3U,4608.0,CKG,3393,CAN,3370,,0,321 320
3U,4608.0,CKG,3393,CGO,3375,,0,321
3U,4608.0,CKG,3393,CSX,3371,,0,319 321
3U,4608.0,CKG,3393,CTU,3395,,0,330
3U,4608.0,CKG,3393,CZX,4109,,0,320
3U,4608.0,CKG,3393,DLC,3404,,0,320
3U,4608.0,CKG,3393,DYG,6353,,0,320
3U,4608.0,CKG,3393,HAK,4120,,0,319
3U,4608.0,CKG,3393,HGH,3386,,0,320 319
3U,4608.0,CKG,3393,HKT,3179,,0,321
3U,4608.0,CKG,3393,INC,4085,,0,321
3U,4608.0,CKG,3393,KHN,3384,,0,319
3U,4608.0,CKG,3393,KMG,3382,,0,319 320
3U,4608.0,CKG,3393,LHW,3378,,0,319 321
3U,4608.0,CKG,3393,LJG,4033,,0,319
3U,4608.0,CKG,3393,LXA,4097,,0,319
3U,4608.0,CKG,3393,NGB,3387,,0,319
3U,4608.0,CKG,3393,NKG,3388,,0,319
3U,4608.0,CKG,3393,NNG,3373,,0,319
3U,4608.0,CKG,3393,PEK,3364,,0,321 319 320
3U,4608.0,CKG,3393,PVG,3406,,0,320 319
3U,4608.0,CKG,3393,PZI,6435,,0,319
3U,4608.0,CKG,3393,SWA,4302,,0,319
3U,4608.0,CKG,3393,SYD,3361,,0,330
3U,4608.0,CKG,3393,SYX,4030,,0,320
3U,4608.0,CKG,3393,SZX,3374,,0,320
3U,4608.0,CKG,3393,TNA,4108,,0,321
3U,4608.0,CKG,3393,TSA,2275,,0,320
3U,4608.0,CKG,3393,TSN,3368,,0,319
3U,4608.0,CKG,3393,TYN,3369,,0,321
3U,4608.0,CKG,3393,URC,3399,,0,320
3U,4608.0,CKG,3393,WUH,3376,,0,319
3U,4608.0,CKG,3393,WUX,6390,,0,319
3U,4608.0,CKG,3393,XIY,3379,,0,319
3U,4608.0,CKG,3393,XNN,6366,,0,320
3U,4608.0,CKG,3393,YIH,6361,,0,319
3U,4608.0,CKG,3393,ZHA,6357,,0,319
3U,4608.0,CSX,3371,CKG,3393,,0,319 321
3U,4608.0,CSX,3371,CTU,3395,,0,320
3U,4608.0,CSX,3371,FOC,3385,,0,320
3U,4608.0,CSX,3371,KMG,3382,,0,320
3U,4608.0,CSX,3371,SHE,4144,,0,320
3U,4608.0,CSX,3371,WNZ,6392,,0,319
3U,4608.0,CSX,3371,XMN,3383,,0,321
3U,4608.0,CTU,3395,CAN,3370,,0,321 320 330
3U,4608.0,CTU,3395,CGO,3375,,0,321
3U,4608.0,CTU,3395,CKG,3393,,0,330
3U,4608.0,CTU,3395,CSX,3371,,0,320
3U,4608.0,CTU,3395,DCY,9310,,0,319
3U,4608.0,CTU,3395,DSN,6434,,0,319
3U,4608.0,CTU,3395,HAK,4120,,0,321
3U,4608.0,CTU,3395,HDG,8407,,0,319
3U,4608.0,CTU,3395,HET,6345,,0,320
3U,4608.0,CTU,3395,HFE,3389,,0,321
3U,4608.0,CTU,3395,HGH,3386,,0,320 319
3U,4608.0,CTU,3395,HKG,3077,,0,320
3U,4608.0,CTU,3395,HKT,3179,,0,321
3U,4608.0,CTU,3395,ICN,3930,,0,321
3U,4608.0,CTU,3395,INC,4085,,0,321
3U,4608.0,CTU,3395,JHG,3381,,0,319
3U,4608.0,CTU,3395,JIQ,8781,,0,320
3U,4608.0,CTU,3395,JZH,4301,,0,319
3U,4608.0,CTU,3395,KHN,3384,,0,321
3U,4608.0,CTU,3395,KMG,3382,,0,320
3U,4608.0,CTU,3395,KOW,6379,,0,320
3U,4608.0,CTU,3395,KWE,3394,,0,320
3U,4608.0,CTU,3395,LHW,3378,,0,319
3U,4608.0,CTU,3395,LJG,4033,,0,319
3U,4608.0,CTU,3395,LUM,6376,,0,319
3U,4608.0,CTU,3395,LXA,4097,,0,330 319
3U,4608.0,CTU,3395,LZY,6402,,0,319
3U,4608.0,CTU,3395,MEL,3339,,0,330
3U,4608.0,CTU,3395,NKG,3388,,0,319 320
3U,4608.0,CTU,3395,NNG,3373,,0,319 320
3U,4608.0,CTU,3395,PEK,3364,,0,330 321 320
3U,4608.0,CTU,3395,PVG,3406,,0,321 330
3U,4608.0,CTU,3395,PZI,6435,,0,319
3U,4608.0,CTU,3395,SHE,4144,,0,330
3U,4608.0,CTU,3395,SJW,6347,,0,320
3U,4608.0,CTU,3395,SYX,4030,,0,321
3U,4608.0,CTU,3395,SZX,3374,,0,320 321
3U,4608.0,CTU,3395,TAO,3390,,0,321
3U,4608.0,CTU,3395,TNA,4108,,0,321
3U,4608.0,CTU,3395,TSA,2275,,0,320
3U,4608.0,CTU,3395,TSN,3368,,0,321
3U,4608.0,CTU,3395,TYN,3369,,0,319
3U,4608.0,CTU,3395,URC,3399,,0,319 330
3U,4608.0,CTU,3395,WNZ,6392,,0,320
3U,4608.0,CTU,3395,WUH,3376,,0,319
3U,4608.0,CTU,3395,WUX,6390,,0,320
3U,4608.0,CTU,3395,WXN,6403,,0,319
3U,4608.0,CTU,3395,XIC,3396,,0,320
3U,4608.0,CTU,3395,XIY,3379,,0,320 319
3U,4608.0,CTU,3395,XMN,3383,,0,320
3U,4608.0,CTU,3395,XNN,6366,,0,320
3U,4608.0,CTU,3395,XUZ,4149,,0,320
3U,4608.0,CTU,3395,YIH,6361,,0,320
3U,4608.0,CTU,3395,YTY,8876,,0,319
3U,4608.0,CZX,4109,CKG,3393,,0,320
3U,4608.0,CZX,4109,HRB,3400,,0,321
3U,4608.0,CZX,4109,XMN,3383,,0,321
3U,4608.0,CZX,4109,ZUH,6355,,0,320
3U,4608.0,DAT,6344,TYN,3369,,0,319
3U,4608.0,DCY,9310,CTU,3395,,0,319
3U,4608.0,DLC,3404,CKG,3393,,0,320
3U,4608.0,DLC,3404,HGH,3386,,0,320
3U,4608.0,DLC,3404,HRB,3400,,0,320
3U,4608.0,DLC,3404,TNA,4108,,0,321
3U,4608.0,DLC,3404,XUZ,4149,,0,320
3U,4608.0,DNH,4308,LHW,3378,,0,319
3U,4608.0,DSN,6434,CTU,3395,,0,319
3U,4608.0,DSN,6434,SHE,4144,,0,319
3U,4608.0,DYG,6353,CKG,3393,,0,320
3U,4608.0,DYG,6353,NKG,3388,,0,319
3U,4608.0,FOC,3385,CSX,3371,,0,320
3U,4608.0,FOC,3385,XIY,3379,,0,319
3U,4608.0,GXH,9311,LXA,4097,,0,319
3U,4608.0,GXH,9311,XIY,3379,,0,319
3U,4608.0,HAK,4120,CKG,3393,,0,319
3U,4608.0,HAK,4120,CTU,3395,,0,321
3U,4608.0,HAK,4120,HGH,3386,,0,320
3U,4608.0,HAK,4120,NGB,3387,,0,321
3U,4608.0,HAK,4120,ZUH,6355,,0,320
3U,4608.0,HDG,8407,CTU,3395,,0,319
3U,4608.0,HET,6345,CTU,3395,,0,320
3U,4608.0,HFE,3389,CTU,3395,,0,321
3U,4608.0,HGH,3386,CGO,3375,,0,320
3U,4608.0,HGH,3386,CKG,3393,,0,320 319
3U,4608.0,HGH,3386,CTU,3395,,0,319 320
3U,4608.0,HGH,3386,DLC,3404,,0,320
3U,4608.0,HGH,3386,HAK,4120,,0,320
3U,4608.0,HGH,3386,KWE,3394,,0,320
3U,4608.0,HGH,3386,TSN,3368,,0,320
3U,4608.0,HGH,3386,TYN,3369,,0,320
3U,4608.0,HKG,3077,CTU,3395,,0,320
3U,4608.0,HKG,3077,YIH,6361,,0,320
3U,4608.0,HKG,3077,ZHA,6357,,0,319
3U,4608.0,HKT,3179,CKG,3393,,0,321
3U,4608.0,HKT,3179,CTU,3395,,0,321
3U,4608.0,HRB,3400,CGO,3375,,0,320
3U,4608.0,HRB,3400,CZX,4109,,0,321
3U,4608.0,HRB,3400,DLC,3404,,0,320
3U,4608.0,HRB,3400,INC,4085,,0,321
3U,4608.0,HRB,3400,NGB,3387,,0,321
3U,4608.0,HRB,3400,NKG,3388,,0,319
3U,4608.0,HRB,3400,NZH,6954,,0,321
3U,4608.0,HRB,3400,SJW,6347,,0,321
3U,4608.0,HRB,3400,TNA,4108,,0,320 321
3U,4608.0,HRB,3400,TSN,3368,,0,321
3U,4608.0,HRB,3400,WNZ,6392,,0,321
3U,4608.0,HRB,3400,WUH,3376,,0,321
3U,4608.0,HRB,3400,XIY,3379,,0,321
3U,4608.0,HRB,3400,XUZ,4149,,0,320 321
3U,4608.0,ICN,3930,CTU,3395,,0,321
3U,4608.0,INC,4085,CKG,3393,,0,321
3U,4608.0,INC,4085,CTU,3395,,0,321
3U,4608.0,INC,4085,HRB,3400,,0,321
3U,4608.0,INC,4085,KWL,3372,,0,320
3U,4608.0,JGN,6432,LHW,3378,,0,319
3U,4608.0,JHG,3381,CTU,3395,,0,319
3U,4608.0,JHG,3381,KMG,3382,,0,319
3U,4608.0,JIQ,8781,CTU,3395,,0,320
3U,4608.0,JJN,6386,KWE,3394,,0,320
3U,4608.0,JJN,6386,WUH,3376,,0,319
3U,4608.0,JZH,4301,CTU,3395,,0,319
3U,4608.0,KHG,3397,URC,3399,,0,319
3U,4608.0,KHN,3384,CKG,3393,,0,319
3U,4608.0,KHN,3384,CTU,3395,,0,321
3U,4608.0,KHN,3384,KMG,3382,,0,319
3U,4608.0,KHN,3384,NGB,3387,,0,321
3U,4608.0,KMG,3382,CGO,3375,,0,320
3U,4608.0,KMG,3382,CKG,3393,,0,319 320
3U,4608.0,KMG,3382,CSX,3371,,0,320
3U,4608.0,KMG,3382,CTU,3395,,0,320
3U,4608.0,KMG,3382,JHG,3381,,0,319
3U,4608.0,KMG,3382,KHN,3384,,0,319
3U,4608.0,KMG,3382,KWE,3394,,0,320
3U,4608.0,KMG,3382,LUM,6376,,0,319
3U,4608.0,KMG,3382,NGB,3387,,0,320
3U,4608.0,KMG,3382,NKG,3388,,0,320
3U,4608.0,KMG,3382,TAO,3390,,0,320
3U,4608.0,KMG,3382,TNA,4108,,0,320
3U,4608.0,KMG,3382,TPE,2276,,0,320
3U,4608.0,KMG,3382,WXN,6403,,0,320
3U,4608.0,KMG,3382,XIY,3379,,0,320
3U,4608.0,KMG,3382,XMN,3383,,0,320
3U,4608.0,KMG,3382,XUZ,4149,,0,320
3U,4608.0,KOW,6379,CTU,3395,,0,320
3U,4608.0,KOW,6379,XMN,3383,,0,320
3U,4608.0,KWE,3394,CTU,3395,,0,320
3U,4608.0,KWE,3394,HGH,3386,,0,320
3U,4608.0,KWE,3394,JJN,6386,,0,320
3U,4608.0,KWE,3394,KMG,3382,,0,320
3U,4608.0,KWE,3394,LHW,3378,,0,321
3U,4608.0,KWE,3394,SYX,4030,,0,321
3U,4608.0,KWE,3394,WNZ,6392,,0,320
3U,4608.0,KWE,3394,XUZ,4149,,0,321
3U,4608.0,KWL,3372,INC,4085,,0,320
3U,4608.0,KWL,3372,SJW,6347,,0,321
3U,4608.0,KWL,3372,SYX,4030,,0,320
3U,4608.0,LHW,3378,CKG,3393,,0,319 321
3U,4608.0,LHW,3378,CTU,3395,,0,319
3U,4608.0,LHW,3378,DNH,4308,,0,319
3U,4608.0,LHW,3378,JGN,6432,,0,319
3U,4608.0,LHW,3378,KWE,3394,,0,321
3U,4608.0,LHW,3378,TSN,3368,,0,321
3U,4608.0,LJG,4033,CKG,3393,,0,319
3U,4608.0,LJG,4033,CTU,3395,,0,319
3U,4608.0,LJG,4033,MIG,6400,,0,319
3U,4608.0,LUM,6376,CTU,3395,,0,319
3U,4608.0,LUM,6376,KMG,3382,,0,319
3U,4608.0,LXA,4097,CKG,3393,,0,319
3U,4608.0,LXA,4097,CTU,3395,,0,330 319
3U,4608.0,LXA,4097,GXH,9311,,0,319
3U,4608.0,LXA,4097,XIY,3379,,0,319
3U,4608.0,LXA,4097,XNN,6366,,0,319
3U,4608.0,LYI,6385,XIY,3379,,0,319 320
3U,4608.0,LZY,6402,CTU,3395,,0,319
3U,4608.0,MEL,3339,CTU,3395,,0,330
3U,4608.0,MIG,6400,LJG,4033,,0,319
3U,4608.0,MIG,6400,NKG,3388,,0,319
3U,4608.0,MIG,6400,SYX,4030,,0,320
3U,4608.0,MIG,6400,XNN,6366,,0,320
3U,4608.0,NGB,3387,CKG,3393,,0,319
3U,4608.0,NGB,3387,HAK,4120,,0,321
3U,4608.0,NGB,3387,HRB,3400,,0,321
3U,4608.0,NGB,3387,KHN,3384,,0,321
3U,4608.0,NGB,3387,KMG,3382,,0,320
3U,4608.0,NGB,3387,SHE,4144,,0,321
3U,4608.0,NGB,3387,SYX,4030,,0,321
3U,4608.0,NKG,3388,CGQ,4380,,0,320
3U,4608.0,NKG,3388,CKG,3393,,0,319
3U,4608.0,NKG,3388,CTU,3395,,0,319 320
3U,4608.0,NKG,3388,DYG,6353,,0,319
3U,4608.0,NKG,3388,HRB,3400,,0,319
3U,4608.0,NKG,3388,KMG,3382,,0,320
3U,4608.0,NKG,3388,MIG,6400,,0,319
3U,4608.0,NKG,3388,SYX,4030,,0,320
3U,4608.0,NNG,3373,CKG,3393,,0,319
3U,4608.0,NNG,3373,CTU,3395,,0,319 320
3U,4608.0,NNG,3373,SGN,3205,,0,320
3U,4608.0,NNG,3373,WUH,3376,,0,321
3U,4608.0,NZH,6954,HRB,3400,,0,321
3U,4608.0,PEK,3364,CKG,3393,,0,319 321 320
3U,4608.0,PEK,3364,CTU,3395,,0,321 320 330
3U,4608.0,PEK,3364,WXN,6403,,0,320
3U,4608.0,PEK,3364,ZHY,8043,,0,320
3U,4608.0,PVG,3406,CKG,3393,,0,320 319
3U,4608.0,PVG,3406,CTU,3395,,0,330 321
3U,4608.0,PVG,3406,SPN,2244,,0,330
3U,4608.0,PZI,6435,CKG,3393,,0,319
3U,4608.0,PZI,6435,CTU,3395,,0,319
3U,4608.0,SGN,3205,NNG,3373,,0,320
3U,4608.0,SHE,4144,CSX,3371,,0,320
3U,4608.0,SHE,4144,CTU,3395,,0,330
3U,4608.0,SHE,4144,DSN,6434,,0,319
3U,4608.0,SHE,4144,NGB,3387,,0,321
3U,4608.0,SHE,4144,TYN,3369,,0,321
3U,4608.0,SHE,4144,XUZ,4149,,0,320
3U,4608.0,SHE,4144,YVR,156,,0,330
3U,4608.0,SJW,6347,CTU,3395,,0,320
3U,4608.0,SJW,6347,HRB,3400,,0,321
3U,4608.0,SJW,6347,KWL,3372,,0,321
3U,4608.0,SPN,2244,CAN,3370,,0,330
3U,4608.0,SPN,2244,PVG,3406,,0,330
3U,4608.0,SWA,4302,CKG,3393,,0,319
3U,4608.0,SYD,3361,CKG,3393,,0,330
3U,4608.0,SYX,4030,CKG,3393,,0,320
3U,4608.0,SYX,4030,CTU,3395,,0,321
3U,4608.0,SYX,4030,KWE,3394,,0,321
3U,4608.0,SYX,4030,KWL,3372,,0,320
3U,4608.0,SYX,4030,MIG,6400,,0,320
3U,4608.0,SYX,4030,NGB,3387,,0,321
3U,4608.0,SYX,4030,NKG,3388,,0,320
3U,4608.0,SYX,4030,TNA,4108,,0,321
3U,4608.0,SYX,4030,WNZ,6392,,0,321
3U,4608.0,SYX,4030,YBP,4110,,0,319
3U,4608.0,SZX,3374,CKG,3393,,0,320
3U,4608.0,SZX,3374,CTU,3395,,0,320 321
3U,4608.0,SZX,3374,WXN,6403,,0,319
3U,4608.0,TAO,3390,CTU,3395,,0,321
3U,4608.0,TAO,3390,KMG,3382,,0,320
3U,4608.0,TNA,4108,CGQ,4380,,0,321
3U,4608.0,TNA,4108,CKG,3393,,0,321
3U,4608.0,TNA,4108,CTU,3395,,0,321
3U,4608.0,TNA,4108,DLC,3404,,0,321
3U,4608.0,TNA,4108,HRB,3400,,0,320 321
3U,4608.0,TNA,4108,KMG,3382,,0,320
3U,4608.0,TNA,4108,SYX,4030,,0,321
3U,4608.0,TNA,4108,XIY,3379,,0,320
3U,4608.0,TPE,2276,KMG,3382,,0,320
3U,4608.0,TSA,2275,CKG,3393,,0,320
3U,4608.0,TSA,2275,CTU,3395,,0,320
3U,4608.0,TSN,3368,CGQ,4380,,0,320 319
3U,4608.0,TSN,3368,CKG,3393,,0,319
3U,4608.0,TSN,3368,CTU,3395,,0,321
3U,4608.0,TSN,3368,HGH,3386,,0,320
3U,4608.0,TSN,3368,HRB,3400,,0,321
3U,4608.0,TSN,3368,LHW,3378,,0,321
3U,4608.0,TYN,3369,CKG,3393,,0,321
3U,4608.0,TYN,3369,CTU,3395,,0,319
3U,4608.0,TYN,3369,DAT,6344,,0,319
3U,4608.0,TYN,3369,HGH,3386,,0,320
3U,4608.0,TYN,3369,SHE,4144,,0,321
3U,4608.0,URC,3399,CGO,3375,,0,320
3U,4608.0,URC,3399,CKG,3393,,0,320
3U,4608.0,URC,3399,CTU,3395,,0,319 330
3U,4608.0,URC,3399,KHG,3397,,0,319
3U,4608.0,URC,3399,XIY,3379,,0,319
3U,4608.0,UYN,6368,XIY,3379,,0,319
3U,4608.0,WNZ,6392,CSX,3371,,0,319
3U,4608.0,WNZ,6392,CTU,3395,,0,320
3U,4608.0,WNZ,6392,HRB,3400,,0,321
3U,4608.0,WNZ,6392,KWE,3394,,0,320
3U,4608.0,WNZ,6392,SYX,4030,,0,321
3U,4608.0,WUH,3376,CKG,3393,,0,319
3U,4608.0,WUH,3376,CTU,3395,,0,319
3U,4608.0,WUH,3376,HRB,3400,,0,321
3U,4608.0,WUH,3376,JJN,6386,,0,319
3U,4608.0,WUH,3376,NNG,3373,,0,321
3U,4608.0,WUX,6390,CKG,3393,,0,319
3U,4608.0,WUX,6390,CTU,3395,,0,320
3U,4608.0,WXN,6403,CTU,3395,,0,319
3U,4608.0,WXN,6403,KMG,3382,,0,320
3U,4608.0,WXN,6403,PEK,3364,,0,320
3U,4608.0,WXN,6403,SZX,3374,,0,319
3U,4608.0,XIC,3396,CTU,3395,,0,320
3U,4608.0,XIY,3379,BHY,6351,,0,321
3U,4608.0,XIY,3379,CKG,3393,,0,319
3U,4608.0,XIY,3379,CTU,3395,,0,320 319
3U,4608.0,XIY,3379,FOC,3385,,0,319
3U,4608.0,XIY,3379,GXH,9311,,0,319
3U,4608.0,XIY,3379,HRB,3400,,0,321
3U,4608.0,XIY,3379,KMG,3382,,0,320
3U,4608.0,XIY,3379,LXA,4097,,0,319
3U,4608.0,XIY,3379,LYI,6385,,0,319 320
3U,4608.0,XIY,3379,TNA,4108,,0,320
3U,4608.0,XIY,3379,URC,3399,,0,319
3U,4608.0,XIY,3379,UYN,6368,,0,319
3U,4608.0,XIY,3379,XMN,3383,,0,319
3U,4608.0,XIY,3379,XNN,6366,,0,319
3U,4608.0,XIY,3379,YBP,4110,,0,319
3U,4608.0,XMN,3383,CSX,3371,,0,321
3U,4608.0,XMN,3383,CTU,3395,,0,320
3U,4608.0,XMN,3383,CZX,4109,,0,321
3U,4608.0,XMN,3383,KMG,3382,,0,320
3U,4608.0,XMN,3383,KOW,6379,,0,320
3U,4608.0,XMN,3383,XIY,3379,,0,319
3U,4608.0,XNN,6366,CKG,3393,,0,320
3U,4608.0,XNN,6366,CTU,3395,,0,320
3U,4608.0,XNN,6366,LXA,4097,,0,319
3U,4608.0,XNN,6366,MIG,6400,,0,320
3U,4608.0,XNN,6366,XIY,3379,,0,319
3U,4608.0,XNN,6366,ZHY,8043,,0,320
3U,4608.0,XUZ,4149,CTU,3395,,0,320
3U,4608.0,XUZ,4149,DLC,3404,,0,320
3U,4608.0,XUZ,4149,HRB,3400,,0,320 321
3U,4608.0,XUZ,4149,KMG,3382,,0,320
3U,4608.0,XUZ,4149,KWE,3394,,0,321
3U,4608.0,XUZ,4149,SHE,4144,,0,320
3U,4608.0,YBP,4110,SYX,4030,,0,319
3U,4608.0,YBP,4110,XIY,3379,,0,319
3U,4608.0,YIH,6361,CKG,3393,,0,319
3U,4608.0,YIH,6361,CTU,3395,,0,320
3U,4608.0,YIH,6361,HKG,3077,,0,320
3U,4608.0,YTY,8876,CTU,3395,,0,319
3U,4608.0,YVR,156,SHE,4144,,0,330
3U,4608.0,ZHA,6357,CKG,3393,,0,319
3U,4608.0,ZHA,6357,HKG,3077,,0,319
3U,4608.0,ZHY,8043,PEK,3364,,0,320
3U,4608.0,ZHY,8043,XNN,6366,,0,320
3U,4608.0,ZUH,6355,CZX,4109,,0,320
3U,4608.0,ZUH,6355,HAK,4120,,0,320
4B,20565.0,LAS,3877,LAX,3484,,0,PL2
4B,20565.0,LAX,3484,LAS,3877,,0,PL2
4D,442.0,CAI,1128,TLV,1590,,0,E70
4D,442.0,TLV,1590,CAI,1128,,0,E70
4E,,MCG,5965,NIB,7214,,0,PAG
4E,,NIB,7214,MCG,5965,,0,PAG
4E,,TLJ,3423,MCG,5965,,0,PAG
4G,2524.0,EYK,8428,VKO,2988,,0,YK2
4G,2524.0,NCU,6151,VKO,2988,,0,73G
4G,2524.0,NUX,4364,TJM,4111,,0,TU5
4G,2524.0,NUX,4364,UFA,2992,,0,TU5
4G,2524.0,NUX,4364,VKO,2988,,0,73G TU5
4G,2524.0,NYM,6143,OVS,6140,,0,YK4
4G,2524.0,NYM,6143,VKO,2988,,0,73G
4G,2524.0,OVS,6140,NYM,6143,,0,YK4
4G,2524.0,OVS,6140,SVX,2975,,0,YK4
4G,2524.0,OVS,6140,VKO,2988,,0,YK2
4G,2524.0,SVX,2975,OVS,6140,,0,YK4
4G,2524.0,TJM,4111,NUX,4364,,0,TU5
4G,2524.0,UCT,4368,VKO,2988,,0,YK2
4G,2524.0,UFA,2992,NUX,4364,,0,TU5
4G,2524.0,VKO,2988,EYK,8428,,0,YK2
4G,2524.0,VKO,2988,NCU,6151,,0,73G
4G,2524.0,VKO,2988,NUX,4364,,0,73G TU5
4G,2524.0,VKO,2988,NYM,6143,,0,73G
4G,2524.0,VKO,2988,OVS,6140,,0,YK2
4G,2524.0,VKO,2988,UCT,4368,,0,YK2
4H,8463.0,BKK,3885,DAC,3076,,0,AT7
4H,8463.0,BZL,6176,DAC,3076,,0,DH8
4H,8463.0,CCU,3043,CGP,3069,,0,AT7
4H,8463.0,CCU,3043,DAC,3076,,0,AT7
4H,8463.0,CGP,3069,CCU,3043,,0,AT7
4H,8463.0,CGP,3069,DAC,3076,,0,DH8
4H,8463.0,CGP,3069,MCT,2194,,0,313
4H,8463.0,CXB,3068,DAC,3076,,0,DH8
4H,8463.0,DAC,3076,BKK,3885,,0,AT7
4H,8463.0,DAC,3076,BZL,6176,,0,DH8
4H,8463.0,DAC,3076,CCU,3043,,0,AT7
4H,8463.0,DAC,3076,CGP,3069,,0,DH8
4H,8463.0,DAC,3076,CXB,3068,,0,DH8
4H,8463.0,DAC,3076,DXB,2188,,0,313
4H,8463.0,DAC,3076,JED,2072,,0,313
